effective_date,symbol
2017-04-01,ICICIBANK.NS
2017-04-01,INDUSINDBK.NS
2017-04-01,INFRATEL.NS
2017-04-01,INFY.NS
2017-04-01,IOC.NS
2017-04-01,ITC.NS
2017-04-01,KOTAKBANK.NS
2017-04-01,LT.NS
2017-04-01,LUPIN.NS
2017-04-01,M&M.NS
2017-04-01,MARUTI.NS
2017-04-01,NTPC.NS
2017-04-01,ONGC.NS
2017-04-01,POWERGRID.NS
2017-04-01,RELIANCE.NS
2017-04-01,SBIN.NS
2017-04-01,SUNPHARMA.NS
2017-04-01,TATAMOTORS.NS
2017-04-01,TATAPOWER.NS
2017-04-01,TATASTEEL.NS
2017-04-01,TCS.NS
2017-04-01,TECHM.NS
2017-04-01,ULTRACEMCO.NS
2017-04-01,WIPRO.NS
2017-04-01,YESBANK.NS
2017-04-01,ZEEL.NS
2017-04-30,ACC.NS
2017-04-30,ADANIPORTS.NS
2017-04-30,AMBUJACEM.NS
2017-04-30,ASIANPAINT.NS
2017-04-30,AUROPHARMA.NS
2017-04-30,AXISBANK.NS
2017-04-30,BAJAJAUTO.NS
2017-04-30,BANKBARODA.NS
2017-04-30,BHARTIARTL.NS
2017-04-30,BOSCHLTD.NS
2017-04-30,BPCL.NS
2017-04-30,CIPLA.NS
2017-04-30,COALINDIA.NS
2017-04-30,DRREDDY.NS
2017-04-30,EICHERMOT.NS
2017-04-30,GAIL.NS
2017-04-30,GRASIM.NS
2017-04-30,HCLTECH.NS
2017-04-30,HDFC.NS
2017-04-30,HDFCBANK.NS
2017-04-30,HEROMOTOCO.NS
2017-04-30,HINDALCO.NS
2017-04-30,HINDUNILVR.NS
2017-04-30,IBULHSGFIN.NS
2017-04-30,ICICIBANK.NS
2017-04-30,INDUSINDBK.NS
2017-04-30,INFRATEL.NS
2017-04-30,INFY.NS
2017-04-30,IOC.NS
2017-04-30,ITC.NS
2017-04-30,KOTAKBANK.NS
2017-04-30,LT.NS
2017-04-30,LUPIN.NS
2017-04-30,M&M.NS
2017-04-30,MARUTI.NS
2017-04-30,NTPC.NS
2017-04-30,ONGC.NS
2017-04-30,POWERGRID.NS
2017-04-30,RELIANCE.NS
2017-04-30,SBIN.NS
2017-04-30,SUNPHARMA.NS
2017-04-30,TATAMOTORS.NS
2017-04-30,TATAPOWER.NS
2017-04-30,TATASTEEL.NS
2017-04-30,TCS.NS
2017-04-30,TECHM.NS
2017-04-30,ULTRACEMCO.NS
2017-04-30,WIPRO.NS
2017-04-30,YESBANK.NS
2017-04-30,ZEEL.NS
2017-05-29,ACC.NS
2017-05-29,ADANIPORTS.NS
2017-05-29,AMBUJACEM.NS
2017-05-29,ASIANPAINT.NS
2017-05-29,AUROPHARMA.NS
2017-05-29,AXISBANK.NS
2017-05-29,BAJAJAUTO.NS
2017-05-29,BANKBARODA.NS
2017-05-29,BHARTIARTL.NS
2017-05-29,BOSCHLTD.NS
2017-05-29,BPCL.NS
2017-05-29,CIPLA.NS
2017-05-29,COALINDIA.NS
2017-05-29,DRREDDY.NS
2017-05-29,EICHERMOT.NS
2017-05-29,GAIL.NS
2017-05-29,HCLTECH.NS
2017-05-29,HDFC.NS
2017-05-29,HDFCBANK.NS
2017-05-29,HEROMOTOCO.NS
2017-05-29,HINDALCO.NS
2017-05-29,HINDUNILVR.NS
2017-05-29,IBULHSGFIN.NS
2017-05-29,ICICIBANK.NS
2017-05-29,INDUSINDBK.NS
2017-05-29,INFRATEL.NS
2017-05-29,INFY.NS
2017-05-29,IOC.NS
2017-05-29,ITC.NS
2017-05-29,KOTAKBANK.NS
2017-05-29,LT.NS
2017-05-29,LUPIN.NS
2017-05-29,M&M.NS
2017-05-29,MARUTI.NS
2017-05-29,NTPC.NS
2017-05-29,ONGC.NS
2017-05-29,POWERGRID.NS
2017-05-29,RELIANCE.NS
2017-05-29,SBIN.NS
2017-05-29,SUNPHARMA.NS
2017-05-29,TATAMOTORS.NS
2017-05-29,TATAPOWER.NS
2017-05-29,TATASTEEL.NS
2017-05-29,TCS.NS
2017-05-29,TECHM.NS
2017-05-29,ULTRACEMCO.NS
2017-05-29,VEDL.NS
2017-05-29,WIPRO.NS
2017-05-29,YESBANK.NS
2017-05-29,ZEEL.NS
2017-06-30,ACC.NS
2017-06-30,ADANIPORTS.NS
2017-06-30,AMBUJACEM.NS
2017-06-30,ASIANPAINT.NS
2017-06-30,AUROPHARMA.NS
2017-06-30,AXISBANK.NS
2017-06-30,BAJAJAUTO.NS
2017-06-30,BANKBARODA.NS
2017-06-30,BHARTIARTL.NS
2017-06-30,BOSCHLTD.NS
2017-06-30,BPCL.NS
2017-06-30,CIPLA.NS
2017-06-30,COALINDIA.NS
2017-06-30,DRREDDY.NS
2017-06-30,EICHERMOT.NS
2017-06-30,GAIL.NS
2017-06-30,HCLTECH.NS
2017-06-30,HDFC.NS
2017-06-30,HDFCBANK.NS
2017-06-30,HEROMOTOCO.NS
2017-06-30,HINDALCO.NS
2017-06-30,HINDUNILVR.NS
2017-06-30,IBULHSGFIN.NS
2017-06-30,ICICIBANK.NS
2017-06-30,INDUSINDBK.NS
2017-06-30,INFRATEL.NS
2017-06-30,INFY.NS
2017-06-30,IOC.NS
2017-06-30,ITC.NS
2017-06-30,KOTAKBANK.NS
2017-06-30,LT.NS
2017-06-30,LUPIN.NS
2017-06-30,M&M.NS
2017-06-30,MARUTI.NS
2017-06-30,NTPC.NS
2017-06-30,ONGC.NS
2017-06-30,POWERGRID.NS
2017-06-30,RELIANCE.NS
2017-06-30,SBIN.NS
2017-06-30,SUNPHARMA.NS
2017-06-30,TATAMOTORS.NS
2017-06-30,TATAPOWER.NS
2017-06-30,TATASTEEL.NS
2017-06-30,TCS.NS
2017-06-30,TECHM.NS
2017-06-30,ULTRACEMCO.NS
2017-06-30,VEDL.NS
2017-06-30,WIPRO.NS
2017-06-30,YESBANK.NS
2017-06-30,ZEEL.NS
2017-07-31,ACC.NS
2017-07-31,ADANIPORTS.NS
2017-07-31,AMBUJACEM.NS
2017-07-31,ASIANPAINT.NS
2017-07-31,AUROPHARMA.NS
2017-07-31,AXISBANK.NS
2017-07-31,BAJAJAUTO.NS
2017-07-31,BANKBARODA.NS
2017-07-31,BHARTIARTL.NS
2017-07-31,BOSCHLTD.NS
2017-07-31,BPCL.NS
2017-07-31,CIPLA.NS
2017-07-31,COALINDIA.NS
2017-07-31,DRREDDY.NS
2017-07-31,EICHERMOT.NS
2017-07-31,GAIL.NS
2017-07-31,HCLTECH.NS
2017-07-31,HDFC.NS
2017-07-31,HDFCBANK.NS
2017-07-31,HEROMOTOCO.NS
2017-07-31,HINDALCO.NS
2017-07-31,HINDUNILVR.NS
2017-07-31,IBULHSGFIN.NS
2017-07-31,ICICIBANK.NS
2017-07-31,INDUSINDBK.NS
2017-07-31,INFRATEL.NS
2017-07-31,INFY.NS
2017-07-31,IOC.NS
2017-07-31,ITC.NS
2017-07-31,KOTAKBANK.NS
2017-07-31,LT.NS
2017-07-31,LUPIN.NS
2017-07-31,M&M.NS
2017-07-31,MARUTI.NS
2017-07-31,NTPC.NS
2017-07-31,ONGC.NS
2017-07-31,POWERGRID.NS
2017-07-31,RELIANCE.NS
2017-07-31,SBIN.NS
2017-07-31,SUNPHARMA.NS
2017-07-31,TATAMOTORS.NS
2017-07-31,TATAPOWER.NS
2017-07-31,TATASTEEL.NS
2017-07-31,TCS.NS
2017-07-31,TECHM.NS
2017-07-31,ULTRACEMCO.NS
2017-07-31,VEDL.NS
2017-07-31,WIPRO.NS
2017-07-31,YESBANK.NS
2017-07-31,ZEEL.NS
2017-08-31,ACC.NS
2017-08-31,ADANIPORTS.NS
2017-08-31,AMBUJACEM.NS
2017-08-31,ASIANPAINT.NS
2017-08-31,AUROPHARMA.NS
2017-08-31,AXISBANK.NS
2017-08-31,BAJAJAUTO.NS
2017-08-31,BANKBARODA.NS
2017-08-31,BHARTIARTL.NS
2017-08-31,BOSCHLTD.NS
2017-08-31,BPCL.NS
2017-08-31,CIPLA.NS
2017-08-31,COALINDIA.NS
2017-08-31,DRREDDY.NS
2017-08-31,EICHERMOT.NS
2017-08-31,GAIL.NS
2017-08-31,HCLTECH.NS
2017-08-31,HDFC.NS
2017-08-31,HDFCBANK.NS
2017-08-31,HEROMOTOCO.NS
2017-08-31,HINDALCO.NS
2017-08-31,HINDUNILVR.NS
2017-08-31,IBULHSGFIN.NS
2017-08-31,ICICIBANK.NS
2017-08-31,INDUSINDBK.NS
2017-08-31,INFRATEL.NS
2017-08-31,INFY.NS
2017-08-31,IOC.NS
2017-08-31,ITC.NS
2017-08-31,KOTAKBANK.NS
2017-08-31,LT.NS
2017-08-31,LUPIN.NS
2017-08-31,M&M.NS
2017-08-31,MARUTI.NS
2017-08-31,NTPC.NS
2017-08-31,ONGC.NS
2017-08-31,POWERGRID.NS
2017-08-31,RELIANCE.NS
2017-08-31,SBIN.NS
2017-08-31,SUNPHARMA.NS
2017-08-31,TATAMOTORS.NS
2017-08-31,TATAPOWER.NS
2017-08-31,TATASTEEL.NS
2017-08-31,TCS.NS
2017-08-31,TECHM.NS
2017-08-31,ULTRACEMCO.NS
2017-08-31,VEDL.NS
2017-08-31,WIPRO.NS
2017-08-31,YESBANK.NS
2017-08-31,ZEEL.NS
2017-10-03,ADANIPORTS.NS
2017-10-03,AMBUJACEM.NS
2017-10-03,ASIANPAINT.NS
2017-10-03,AUROPHARMA.NS
2017-10-03,AXISBANK.NS
2017-10-03,BAJAJAUTO.NS
2017-10-03,BAJFINANCE.NS
2017-10-03,BHARTIARTL.NS
2017-10-03,BOSCHLTD.NS
2017-10-03,BPCL.NS
2017-10-03,CIPLA.NS
2017-10-03,COALINDIA.NS
2017-10-03,DRREDDY.NS
2017-10-03,EICHERMOT.NS
2017-10-03,GAIL.NS
2017-10-03,HCLTECH.NS
2017-10-03,HDFC.NS
2017-10-03,HDFCBANK.NS
2017-10-03,HEROMOTOCO.NS
2017-10-03,HINDALCO.NS
2017-10-03,HINDPETRO.NS
2017-10-03,HINDUNILVR.NS
2017-10-03,IBULHSGFIN.NS
2017-10-03,ICICIBANK.NS
2017-10-03,INDUSINDBK.NS
2017-10-03,INFRATEL.NS
2017-10-03,INFY.NS
2017-10-03,IOC.NS
2017-10-03,ITC.NS
2017-10-03,KOTAKBANK.NS
2017-10-03,LT.NS
2017-10-03,LUPIN.NS
2017-10-03,M&M.NS
2017-10-03,MARUTI.NS
2017-10-03,NTPC.NS
2017-10-03,ONGC.NS
2017-10-03,POWERGRID.NS
2017-10-03,RELIANCE.NS
2017-10-03,SBIN.NS
2017-10-03,SUNPHARMA.NS
2017-10-03,TATAMOTORS.NS
2017-10-03,TATASTEEL.NS
2017-10-03,TCS.NS
2017-10-03,TECHM.NS
2017-10-03,ULTRACEMCO.NS
2017-10-03,UPL.NS
2017-10-03,VEDL.NS
2017-10-03,WIPRO.NS
2017-10-03,YESBANK.NS
2017-10-03,ZEEL.NS
2017-10-31,ADANIPORTS.NS
2017-10-31,AMBUJACEM.NS
2017-10-31,ASIANPAINT.NS
2017-10-31,AUROPHARMA.NS
2017-10-31,AXISBANK.NS
2017-10-31,BAJAJAUTO.NS
2017-10-31,BAJFINANCE.NS
2017-10-31,BHARTIARTL.NS
2017-10-31,BOSCHLTD.NS
2017-10-31,BPCL.NS
2017-10-31,CIPLA.NS
2017-10-31,COALINDIA.NS
2017-10-31,DRREDDY.NS
2017-10-31,EICHERMOT.NS
2017-10-31,GAIL.NS
2017-10-31,HCLTECH.NS
2017-10-31,HDFC.NS
2017-10-31,HDFCBANK.NS
2017-10-31,HEROMOTOCO.NS
2017-10-31,HINDALCO.NS
2017-10-31,HINDPETRO.NS
2017-10-31,HINDUNILVR.NS
2017-10-31,IBULHSGFIN.NS
2017-10-31,ICICIBANK.NS
2017-10-31,INDUSINDBK.NS
2017-10-31,INFRATEL.NS
2017-10-31,INFY.NS
2017-10-31,IOC.NS
2017-10-31,ITC.NS
2017-10-31,KOTAKBANK.NS
2017-10-31,LT.NS
2017-10-31,LUPIN.NS
2017-10-31,M&M.NS
2017-10-31,MARUTI.NS
2017-10-31,NTPC.NS
2017-10-31,ONGC.NS
2017-10-31,POWERGRID.NS
2017-10-31,RELIANCE.NS
2017-10-31,SBIN.NS
2017-10-31,SUNPHARMA.NS
2017-10-31,TATAMOTORS.NS
2017-10-31,TATASTEEL.NS
2017-10-31,TCS.NS
2017-10-31,TECHM.NS
2017-10-31,ULTRACEMCO.NS
2017-10-31,UPL.NS
2017-10-31,VEDL.NS
2017-10-31,WIPRO.NS
2017-10-31,YESBANK.NS
2017-10-31,ZEEL.NS
2017-11-30,ADANIPORTS.NS
2017-11-30,AMBUJACEM.NS
2017-11-30,ASIANPAINT.NS
2017-11-30,AUROPHARMA.NS
2017-11-30,AXISBANK.NS
2017-11-30,BAJAJAUTO.NS
2017-11-30,BAJFINANCE.NS
2017-11-30,BHARTIARTL.NS
2017-11-30,BOSCHLTD.NS
2017-11-30,BPCL.NS
2017-11-30,CIPLA.NS
2017-11-30,COALINDIA.NS
2017-11-30,DRREDDY.NS
2017-11-30,EICHERMOT.NS
2017-11-30,GAIL.NS
2017-11-30,HCLTECH.NS
2017-11-30,HDFC.NS
2017-11-30,HDFCBANK.NS
2017-11-30,HEROMOTOCO.NS
2017-11-30,HINDALCO.NS
2017-11-30,HINDPETRO.NS
2017-11-30,HINDUNILVR.NS
2017-11-30,IBULHSGFIN.NS
2017-11-30,ICICIBANK.NS
2017-11-30,INDUSINDBK.NS
2017-11-30,INFRATEL.NS
2017-11-30,INFY.NS
2017-11-30,IOC.NS
2017-11-30,ITC.NS
2017-11-30,KOTAKBANK.NS
2017-11-30,LT.NS
2017-11-30,LUPIN.NS
2017-11-30,M&M.NS
2017-11-30,MARUTI.NS
2017-11-30,NTPC.NS
2017-11-30,ONGC.NS
2017-11-30,POWERGRID.NS
2017-11-30,RELIANCE.NS
2017-11-30,SBIN.NS
2017-11-30,SUNPHARMA.NS
2017-11-30,TATAMOTORS.NS
2017-11-30,TATASTEEL.NS
2017-11-30,TCS.NS
2017-11-30,TECHM.NS
2017-11-30,ULTRACEMCO.NS
2017-11-30,UPL.NS
2017-11-30,VEDL.NS
2017-11-30,WIPRO.NS
2017-11-30,YESBANK.NS
2017-11-30,ZEEL.NS
2017-12-31,ADANIPORTS.NS
2017-12-31,AMBUJACEM.NS
2017-12-31,ASIANPAINT.NS
2017-12-31,AUROPHARMA.NS
2017-12-31,AXISBANK.NS
2017-12-31,BAJAJAUTO.NS
2017-12-31,BAJFINANCE.NS
2017-12-31,BHARTIARTL.NS
2017-12-31,BOSCHLTD.NS
2017-12-31,BPCL.NS
2017-12-31,CIPLA.NS
2017-12-31,COALINDIA.NS
2017-12-31,DRREDDY.NS
2017-12-31,EICHERMOT.NS
2017-12-31,GAIL.NS
2017-12-31,HCLTECH.NS
2017-12-31,HDFC.NS
2017-12-31,HDFCBANK.NS
2017-12-31,HEROMOTOCO.NS
2017-12-31,HINDALCO.NS
2017-12-31,HINDPETRO.NS
2017-12-31,HINDUNILVR.NS
2017-12-31,IBULHSGFIN.NS
2017-12-31,ICICIBANK.NS
2017-12-31,INDUSINDBK.NS
2017-12-31,INFRATEL.NS
2017-12-31,INFY.NS
2017-12-31,IOC.NS
2017-12-31,ITC.NS
2017-12-31,KOTAKBANK.NS
2017-12-31,LT.NS
2017-12-31,LUPIN.NS
2017-12-31,M&M.NS
2017-12-31,MARUTI.NS
2017-12-31,NTPC.NS
2017-12-31,ONGC.NS
2017-12-31,POWERGRID.NS
2017-12-31,RELIANCE.NS
2017-12-31,SBIN.NS
2017-12-31,SUNPHARMA.NS
2017-12-31,TATAMOTORS.NS
2017-12-31,TATASTEEL.NS
2017-12-31,TCS.NS
2017-12-31,TECHM.NS
2017-12-31,ULTRACEMCO.NS
2017-12-31,UPL.NS
2017-12-31,VEDL.NS
2017-12-31,WIPRO.NS
2017-12-31,YESBANK.NS
2017-12-31,ZEEL.NS
2018-01-31,ADANIPORTS.NS
2018-01-31,AMBUJACEM.NS
2018-01-31,ASIANPAINT.NS
2018-01-31,AUROPHARMA.NS
2018-01-31,AXISBANK.NS
2018-01-31,BAJAJAUTO.NS
2018-01-31,BAJFINANCE.NS
2018-01-31,BHARTIARTL.NS
2018-01-31,BOSCHLTD.NS
2018-01-31,BPCL.NS
2018-01-31,CIPLA.NS
2018-01-31,COALINDIA.NS
2018-01-31,DRREDDY.NS
2018-01-31,EICHERMOT.NS
2018-01-31,GAIL.NS
2018-01-31,HCLTECH.NS
2018-01-31,HDFC.NS
2018-01-31,HDFCBANK.NS
2018-01-31,HEROMOTOCO.NS
2018-01-31,HINDALCO.NS
2018-01-31,HINDPETRO.NS
2018-01-31,HINDUNILVR.NS
2018-01-31,IBULHSGFIN.NS
2018-01-31,ICICIBANK.NS
2018-01-31,INDUSINDBK.NS
2018-01-31,INFRATEL.NS
2018-01-31,INFY.NS
2018-01-31,IOC.NS
2018-01-31,ITC.NS
2018-01-31,KOTAKBANK.NS
2018-01-31,LT.NS
2018-01-31,LUPIN.NS
2018-01-31,M&M.NS
2018-01-31,MARUTI.NS
2018-01-31,NTPC.NS
2018-01-31,ONGC.NS
2018-01-31,POWERGRID.NS
2018-01-31,RELIANCE.NS
2018-01-31,SBIN.NS
2018-01-31,SUNPHARMA.NS
2018-01-31,TATAMOTORS.NS
2018-01-31,TATASTEEL.NS
2018-01-31,TCS.NS
2018-01-31,TECHM.NS
2018-01-31,ULTRACEMCO.NS
2018-01-31,UPL.NS
2018-01-31,VEDL.NS
2018-01-31,WIPRO.NS
2018-01-31,YESBANK.NS
2018-01-31,ZEEL.NS
2018-02-28,ADANIPORTS.NS
2018-02-28,AMBUJACEM.NS
2018-02-28,ASIANPAINT.NS
2018-02-28,AUROPHARMA.NS
2018-02-28,AXISBANK.NS
2018-02-28,BAJAJAUTO.NS
2018-02-28,BAJFINANCE.NS
2018-02-28,BHARTIARTL.NS
2018-02-28,BOSCHLTD.NS
2018-02-28,BPCL.NS
2018-02-28,CIPLA.NS
2018-02-28,COALINDIA.NS
2018-02-28,DRREDDY.NS
2018-02-28,EICHERMOT.NS
2018-02-28,GAIL.NS
2018-02-28,HCLTECH.NS
2018-02-28,HDFC.NS
2018-02-28,HDFCBANK.NS
2018-02-28,HEROMOTOCO.NS
2018-02-28,HINDALCO.NS
2018-02-28,HINDPETRO.NS
2018-02-28,HINDUNILVR.NS
2018-02-28,IBULHSGFIN.NS
2018-02-28,ICICIBANK.NS
2018-02-28,INDUSINDBK.NS
2018-02-28,INFRATEL.NS
2018-02-28,INFY.NS
2018-02-28,IOC.NS
2018-02-28,ITC.NS
2018-02-28,KOTAKBANK.NS
2018-02-28,LT.NS
2018-02-28,LUPIN.NS
2018-02-28,M&M.NS
2018-02-28,MARUTI.NS
2018-02-28,NTPC.NS
2018-02-28,ONGC.NS
2018-02-28,POWERGRID.NS
2018-02-28,RELIANCE.NS
2018-02-28,SBIN.NS
2018-02-28,SUNPHARMA.NS
2018-02-28,TATAMOTORS.NS
2018-02-28,TATASTEEL.NS
2018-02-28,TCS.NS
2018-02-28,TECHM.NS
2018-02-28,ULTRACEMCO.NS
2018-02-28,UPL.NS
2018-02-28,VEDL.NS
2018-02-28,WIPRO.NS
2018-02-28,YESBANK.NS
2018-02-28,ZEEL.NS
2018-04-01,ADANIPORTS.NS
2018-04-01,ASIANPAINT.NS
2018-04-01,AXISBANK.NS
2018-04-01,BAJAJAUTO.NS
2018-04-01,BAJAJFINSV.NS
2018-04-01,BAJFINANCE.NS
2018-04-01,BHARTIARTL.NS
2018-04-01,BPCL.NS
2018-04-01,CIPLA.NS
2018-04-01,COALINDIA.NS
2018-04-01,DRREDDY.NS
2018-04-01,EICHERMOT.NS
2018-04-01,GAIL.NS
2018-04-01,GRASIM.NS
2018-04-01,HCLTECH.NS
2018-04-01,HDFC.NS
2018-04-01,HDFCBANK.NS
2018-04-01,HEROMOTOCO.NS
2018-04-01,HINDALCO.NS
2018-04-01,HINDPETRO.NS
2018-04-01,HINDUNILVR.NS
2018-04-01,IBULHSGFIN.NS
2018-04-01,ICICIBANK.NS
2018-04-01,INDUSINDBK.NS
2018-04-01,INFRATEL.NS
2018-04-01,INFY.NS
2018-04-01,IOC.NS
2018-04-01,ITC.NS
2018-04-01,KOTAKBANK.NS
2018-04-01,LT.NS
2018-04-01,LUPIN.NS
2018-04-01,M&M.NS
2018-04-01,MARUTI.NS
2018-04-01,NTPC.NS
2018-04-01,ONGC.NS
2018-04-01,POWERGRID.NS
2018-04-01,RELIANCE.NS
2018-04-01,SBIN.NS
2018-04-01,SUNPHARMA.NS
2018-04-01,TATAMOTORS.NS
2018-04-01,TATASTEEL.NS
2018-04-01,TCS.NS
2018-04-01,TECHM.NS
2018-04-01,TITAN.NS
2018-04-01,ULTRACEMCO.NS
2018-04-01,UPL.NS
2018-04-01,VEDL.NS
2018-04-01,WIPRO.NS
2018-04-01,YESBANK.NS
2018-04-01,ZEEL.NS
2018-04-30,ADANIPORTS.NS
2018-04-30,ASIANPAINT.NS
2018-04-30,AXISBANK.NS
2018-04-30,BAJAJAUTO.NS
2018-04-30,BAJAJFINSV.NS
2018-04-30,BAJFINANCE.NS
2018-04-30,BHARTIARTL.NS
2018-04-30,BPCL.NS
2018-04-30,CIPLA.NS
2018-04-30,COALINDIA.NS
2018-04-30,DRREDDY.NS
2018-04-30,EICHERMOT.NS
2018-04-30,GAIL.NS
2018-04-30,GRASIM.NS
2018-04-30,HCLTECH.NS
2018-04-30,HDFC.NS
2018-04-30,HDFCBANK.NS
2018-04-30,HEROMOTOCO.NS
2018-04-30,HINDALCO.NS
2018-04-30,HINDPETRO.NS
2018-04-30,HINDUNILVR.NS
2018-04-30,IBULHSGFIN.NS
2018-04-30,ICICIBANK.NS
2018-04-30,INDUSINDBK.NS
2018-04-30,INFRATEL.NS
2018-04-30,INFY.NS
2018-04-30,IOC.NS
2018-04-30,ITC.NS
2018-04-30,KOTAKBANK.NS
2018-04-30,LT.NS
2018-04-30,LUPIN.NS
2018-04-30,M&M.NS
2018-04-30,MARUTI.NS
2018-04-30,NTPC.NS
2018-04-30,ONGC.NS
2018-04-30,POWERGRID.NS
2018-04-30,RELIANCE.NS
2018-04-30,SBIN.NS
2018-04-30,SUNPHARMA.NS
2018-04-30,TATAMOTORS.NS
2018-04-30,TATASTEEL.NS
2018-04-30,TCS.NS
2018-04-30,TECHM.NS
2018-04-30,TITAN.NS
2018-04-30,ULTRACEMCO.NS
2018-04-30,UPL.NS
2018-04-30,VEDL.NS
2018-04-30,WIPRO.NS
2018-04-30,YESBANK.NS
2018-04-30,ZEEL.NS
2018-05-31,ADANIPORTS.NS
2018-05-31,ASIANPAINT.NS
2018-05-31,AXISBANK.NS
2018-05-31,BAJAJAUTO.NS
2018-05-31,BAJAJFINSV.NS
2018-05-31,BAJFINANCE.NS
2018-05-31,BHARTIARTL.NS
2018-05-31,BPCL.NS
2018-05-31,CIPLA.NS
2018-05-31,COALINDIA.NS
2018-05-31,DRREDDY.NS
2018-05-31,EICHERMOT.NS
2018-05-31,GAIL.NS
2018-05-31,GRASIM.NS
2018-05-31,HCLTECH.NS
2018-05-31,HDFC.NS
2018-05-31,HDFCBANK.NS
2018-05-31,HEROMOTOCO.NS
2018-05-31,HINDALCO.NS
2018-05-31,HINDPETRO.NS
2018-05-31,HINDUNILVR.NS
2018-05-31,IBULHSGFIN.NS
2018-05-31,ICICIBANK.NS
2018-05-31,INDUSINDBK.NS
2018-05-31,INFRATEL.NS
2018-05-31,INFY.NS
2018-05-31,IOC.NS
2018-05-31,ITC.NS
2018-05-31,KOTAKBANK.NS
2018-05-31,LT.NS
2018-05-31,LUPIN.NS
2018-05-31,M&M.NS
2018-05-31,MARUTI.NS
2018-05-31,NTPC.NS
2018-05-31,ONGC.NS
2018-05-31,POWERGRID.NS
2018-05-31,RELIANCE.NS
2018-05-31,SBIN.NS
2018-05-31,SUNPHARMA.NS
2018-05-31,TATAMOTORS.NS
2018-05-31,TATASTEEL.NS
2018-05-31,TCS.NS
2018-05-31,TECHM.NS
2018-05-31,TITAN.NS
2018-05-31,ULTRACEMCO.NS
2018-05-31,UPL.NS
2018-05-31,VEDL.NS
2018-05-31,WIPRO.NS
2018-05-31,YESBANK.NS
2018-05-31,ZEEL.NS
2018-06-30,ADANIPORTS.NS
2018-06-30,ASIANPAINT.NS
2018-06-30,AXISBANK.NS
2018-06-30,BAJAJAUTO.NS
2018-06-30,BAJAJFINSV.NS
2018-06-30,BAJFINANCE.NS
2018-06-30,BHARTIARTL.NS
2018-06-30,BPCL.NS
2018-06-30,CIPLA.NS
2018-06-30,COALINDIA.NS
2018-06-30,DRREDDY.NS
2018-06-30,EICHERMOT.NS
2018-06-30,GAIL.NS
2018-06-30,GRASIM.NS
2018-06-30,HCLTECH.NS
2018-06-30,HDFC.NS
2018-06-30,HDFCBANK.NS
2018-06-30,HEROMOTOCO.NS
2018-06-30,HINDALCO.NS
2018-06-30,HINDPETRO.NS
2018-06-30,HINDUNILVR.NS
2018-06-30,IBULHSGFIN.NS
2018-06-30,ICICIBANK.NS
2018-06-30,INDUSINDBK.NS
2018-06-30,INFRATEL.NS
2018-06-30,INFY.NS
2018-06-30,IOC.NS
2018-06-30,ITC.NS
2018-06-30,KOTAKBANK.NS
2018-06-30,LT.NS
2018-06-30,LUPIN.NS
2018-06-30,M&M.NS
2018-06-30,MARUTI.NS
2018-06-30,NTPC.NS
2018-06-30,ONGC.NS
2018-06-30,POWERGRID.NS
2018-06-30,RELIANCE.NS
2018-06-30,SBIN.NS
2018-06-30,SUNPHARMA.NS
2018-06-30,TATAMOTORS.NS
2018-06-30,TATASTEEL.NS
2018-06-30,TCS.NS
2018-06-30,TECHM.NS
2018-06-30,TITAN.NS
2018-06-30,ULTRACEMCO.NS
2018-06-30,UPL.NS
2018-06-30,VEDL.NS
2018-06-30,WIPRO.NS
2018-06-30,YESBANK.NS
2018-06-30,ZEEL.NS
2018-07-31,ADANIPORTS.NS
2018-07-31,ASIANPAINT.NS
2018-07-31,AXISBANK.NS
2018-07-31,BAJAJAUTO.NS
2018-07-31,BAJAJFINSV.NS
2018-07-31,BAJFINANCE.NS
2018-07-31,BHARTIARTL.NS
2018-07-31,BPCL.NS
2018-07-31,CIPLA.NS
2018-07-31,COALINDIA.NS
2018-07-31,DRREDDY.NS
2018-07-31,EICHERMOT.NS
2018-07-31,GAIL.NS
2018-07-31,GRASIM.NS
2018-07-31,HCLTECH.NS
2018-07-31,HDFC.NS
2018-07-31,HDFCBANK.NS
2018-07-31,HEROMOTOCO.NS
2018-07-31,HINDALCO.NS
2018-07-31,HINDPETRO.NS
2018-07-31,HINDUNILVR.NS
2018-07-31,IBULHSGFIN.NS
2018-07-31,ICICIBANK.NS
2018-07-31,INDUSINDBK.NS
2018-07-31,INFRATEL.NS
2018-07-31,INFY.NS
2018-07-31,IOC.NS
2018-07-31,ITC.NS
2018-07-31,KOTAKBANK.NS
2018-07-31,LT.NS
2018-07-31,LUPIN.NS
2018-07-31,M&M.NS
2018-07-31,MARUTI.NS
2018-07-31,NTPC.NS
2018-07-31,ONGC.NS
2018-07-31,POWERGRID.NS
2018-07-31,RELIANCE.NS
2018-07-31,SBIN.NS
2018-07-31,SUNPHARMA.NS
2018-07-31,TATAMOTORS.NS
2018-07-31,TATASTEEL.NS
2018-07-31,TCS.NS
2018-07-31,TECHM.NS
2018-07-31,TITAN.NS
2018-07-31,ULTRACEMCO.NS
2018-07-31,UPL.NS
2018-07-31,VEDL.NS
2018-07-31,WIPRO.NS
2018-07-31,YESBANK.NS
2018-07-31,ZEEL.NS
2018-08-31,ADANIPORTS.NS
2018-08-31,ASIANPAINT.NS
